state,year,quarter,district,registered_users,app_opens
Andhra Pradesh,2024,4,Vizianagaram District,922107,53108897
Andhra Pradesh,2024,4,Tirupati District,1927263,120835456
Andhra Pradesh,2024,4,Alluri Sitharama Raju District,302981,32628930
Andhra Pradesh,2024,4,Nandyal District,924312,52595448
Andhra Pradesh,2024,4,Sri Sathyasai District,905055,105894571
Andhra Pradesh,2024,4,Palnadu District,988882,59206517
Andhra Pradesh,2024,4,Prakasam District,1199895,69401816
Andhra Pradesh,2024,4,Parvathipuram Manyam District,308844,15107951
Andhra Pradesh,2024,4,Dr Br Ambedkar Konaseema District,809552,37840561
Andhra Pradesh,2024,4,Bapatla District,721054,42884719
Andhra Pradesh,2024,4,Ntr District,2010922,127291705
Andhra Pradesh,2024,4,Kakinada District,1333623,72916150
Andhra Pradesh,2024,4,Anakapalli District,883659,74150140
Andhra Pradesh,2024,4,Ysr District,1242179,77109426
Andhra Pradesh,2024,4,West Godavari District,1048900,63906091
Andhra Pradesh,2024,4,Eluru District,1099358,61712408
Andhra Pradesh,2024,4,Chittoor District,981212,67779596
Arunachal Pradesh,2018,1,Lower Subansiri District,498,0
Arunachal Pradesh,2018,1,Tirap District,557,0
Arunachal Pradesh,2018,1,Papum Pare District,7649,0
Arunachal Pradesh,2018,1,Anjaw District,278,0
Arunachal Pradesh,2018,1,Lower Siang District,270,0
Arunachal Pradesh,2018,1,Dibang Valley District,66,0
Arunachal Pradesh,2018,1,West Kameng District,2202,0
Arunachal Pradesh,2018,1,Shi Yomi District,49,0
Arunachal Pradesh,2018,1,East Kameng District,222,0
Arunachal Pradesh,2018,1,Lohit District,1207,0
Arunachal Pradesh,2018,1,Lepa Rada District,210,0
Arunachal Pradesh,2018,1,Lower Dibang Valley District,601,0
Arunachal Pradesh,2018,1,Longding District,256,0
Arunachal Pradesh,2018,1,West Siang District,846,0
Arunachal Pradesh,2018,1,Kamle District,22,0
Arunachal Pradesh,2018,1,Upper Siang District,301,0
Arunachal Pradesh,2018,1,Kurung Kumey District,97,0
Arunachal Pradesh,2018,1,Siang District,192,0
Arunachal Pradesh,2018,1,Kra Daadi District,88,0
Arunachal Pradesh,2018,1,Changlang District,1208,0
Arunachal Pradesh,2018,1,Pakke Kessang District,39,0
Arunachal Pradesh,2018,1,East Siang District,1803,0
Arunachal Pradesh,2018,1,Upper Subansiri District,572,0
Arunachal Pradesh,2018,1,Tawang District,1525,0
Arunachal Pradesh,2018,1,Namsai District,737,0
Arunachal Pradesh,2018,2,Lower Subansiri District,724,0
Arunachal Pradesh,2018,2,Tirap District,856,0
Arunachal Pradesh,2018,2,Papum Pare District,11418,0
Arunachal Pradesh,2018,2,Anjaw District,410,0
Arunachal Pradesh,2018,2,Lower Siang District,494,0
Arunachal Pradesh,2018,2,Dibang Valley District,112,0
Arunachal Pradesh,2018,2,West Kameng District,3442,0
Arunachal Pradesh,2018,2,Shi Yomi District,80,0
Arunachal Pradesh,2018,2,East Kameng District,343,0
Arunachal Pradesh,2018,2,Lohit District,1898,0
Arunachal Pradesh,2018,2,Lepa Rada District,318,0
Arunachal Pradesh,2018,2,Lower Dibang Valley District,893,0
Arunachal Pradesh,2018,2,Longding District,412,0
Arunachal Pradesh,2018,2,West Siang District,1224,0
Arunachal Pradesh,2018,2,Kamle District,37,0
Arunachal Pradesh,2018,2,Upper Siang District,481,0
Arunachal Pradesh,2018,2,Kurung Kumey District,153,0
Arunachal Pradesh,2018,2,Siang District,293,0
Arunachal Pradesh,2018,2,Kra Daadi District,144,0
Arunachal Pradesh,2018,2,Changlang District,2014,0
Arunachal Pradesh,2018,2,Pakke Kessang District,66,0
Arunachal Pradesh,2018,2,East Siang District,2646,0
Arunachal Pradesh,2018,2,Upper Subansiri District,883,0
Arunachal Pradesh,2018,2,Tawang District,2266,0
Arunachal Pradesh,2018,2,Namsai District,1276,0
Arunachal Pradesh,2018,3,Lower Subansiri District,1033,0
Arunachal Pradesh,2018,3,Tirap District,1226,0
Arunachal Pradesh,2018,3,Papum Pare District,16009,0
Arunachal Pradesh,2018,3,Anjaw District,542,0
Arunachal Pradesh,2018,3,Lower Siang District,717,0
Arunachal Pradesh,2018,3,Dibang Valley District,145,0
Arunachal Pradesh,2018,3,West Kameng District,4765,0
Arunachal Pradesh,2018,3,Shi Yomi District,118,0
Arunachal Pradesh,2018,3,East Kameng District,521,0
Arunachal Pradesh,2018,3,Lohit District,2612,0
Arunachal Pradesh,2018,3,Lepa Rada District,431,0
Arunachal Pradesh,2018,3,Lower Dibang Valley District,1286,0
Arunachal Pradesh,2018,3,Longding District,644,0
Arunachal Pradesh,2018,3,West Siang District,1652,0
Arunachal Pradesh,2018,3,Kamle District,65,0
Arunachal Pradesh,2018,3,Upper Siang District,646,0
Arunachal Pradesh,2018,3,Kurung Kumey District,222,0
Arunachal Pradesh,2018,3,Siang District,373,0
Arunachal Pradesh,2018,3,Kra Daadi District,190,0
Arunachal Pradesh,2018,3,Changlang District,2889,0
Arunachal Pradesh,2018,3,Pakke Kessang District,103,0
Arunachal Pradesh,2018,3,East Siang District,3590,0
Arunachal Pradesh,2018,3,Upper Subansiri District,1169,0
Arunachal Pradesh,2018,3,Tawang District,3112,0
Arunachal Pradesh,2018,3,Namsai District,1862,0
Arunachal Pradesh,2018,4,Lower Subansiri District,1459,0
Arunachal Pradesh,2018,4,Tirap District,1684,0
Arunachal Pradesh,2018,4,Papum Pare District,21342,0
Arunachal Pradesh,2018,4,Anjaw District,744,0
Arunachal Pradesh,2018,4,Lower Siang District,936,0
Arunachal Pradesh,2018,4,Dibang Valley District,178,0
Arunachal Pradesh,2018,4,West Kameng District,6492,0
Arunachal Pradesh,2018,4,Shi Yomi District,144,0
Arunachal Pradesh,2018,4,East Kameng District,691,0
Arunachal Pradesh,2018,4,Lohit District,3588,0
Arunachal Pradesh,2018,4,Lepa Rada District,548,0
Arunachal Pradesh,2018,4,Lower Dibang Valley District,1827,0
Arunachal Pradesh,2018,4,Longding District,923,0
Arunachal Pradesh,2018,4,West Siang District,2117,0
Arunachal Pradesh,2018,4,Kamle District,109,0
Arunachal Pradesh,2018,4,Upper Siang District,868,0
Arunachal Pradesh,2018,4,Kurung Kumey District,321,0
Arunachal Pradesh,2018,4,Siang District,483,0
Arunachal Pradesh,2018,4,Kra Daadi District,255,0
Arunachal Pradesh,2018,4,Changlang District,4036,0
Arunachal Pradesh,2018,4,Pakke Kessang District,138,0
Arunachal Pradesh,2018,4,East Siang District,4813,0
Arunachal Pradesh,2018,4,Upper Subansiri District,1576,0
Arunachal Pradesh,2018,4,Tawang District,4085,0
Arunachal Pradesh,2018,4,Namsai District,2495,0
Arunachal Pradesh,2019,1,Lower Subansiri District,1879,0
Arunachal Pradesh,2019,1,Tirap District,2082,0
Arunachal Pradesh,2019,1,Papum Pare District,26298,0
Arunachal Pradesh,2019,1,Anjaw District,934,0
Arunachal Pradesh,2019,1,Lower Siang District,1123,0
Arunachal Pradesh,2019,1,Dibang Valley District,211,0
Arunachal Pradesh,2019,1,West Kameng District,8115,0
Arunachal Pradesh,2019,1,Shi Yomi District,186,0
Arunachal Pradesh,2019,1,East Kameng District,876,0
Arunachal Pradesh,2019,1,Lohit District,4416,0
Arunachal Pradesh,2019,1,Lepa Rada District,710,0
Arunachal Pradesh,2019,1,Lower Dibang Valley District,2314,0
Arunachal Pradesh,2019,1,Longding District,1152,0
Arunachal Pradesh,2019,1,West Siang District,2656,0
Arunachal Pradesh,2019,1,Kamle District,141,0
Arunachal Pradesh,2019,1,Upper Siang District,1125,0
Arunachal Pradesh,2019,1,Kurung Kumey District,385,0
Arunachal Pradesh,2019,1,Siang District,651,0
Arunachal Pradesh,2019,1,Kra Daadi District,350,0
Arunachal Pradesh,2019,1,Changlang District,5210,0
Arunachal Pradesh,2019,1,Pakke Kessang District,162,0
Arunachal Pradesh,2019,1,East Siang District,5899,0
Arunachal Pradesh,2019,1,Upper Subansiri District,1906,0
Arunachal Pradesh,2019,1,Tawang District,5023,0
Arunachal Pradesh,2019,1,Namsai District,3153,0
Arunachal Pradesh,2019,2,Lower Subansiri District,2463,11644
Arunachal Pradesh,2019,2,Tirap District,2697,12779
Arunachal Pradesh,2019,2,Papum Pare District,32800,163673
Arunachal Pradesh,2019,2,Anjaw District,1175,4993
Arunachal Pradesh,2019,2,Lower Siang District,1457,7737
Arunachal Pradesh,2019,2,Dibang Valley District,241,258
Arunachal Pradesh,2019,2,West Kameng District,9782,73944
Arunachal Pradesh,2019,2,Shi Yomi District,225,24
Arunachal Pradesh,2019,2,East Kameng District,1075,4146
Arunachal Pradesh,2019,2,Lohit District,5485,32550
Arunachal Pradesh,2019,2,Lepa Rada District,903,4196
Arunachal Pradesh,2019,2,Lower Dibang Valley District,2842,12669
Arunachal Pradesh,2019,2,Longding District,1420,13256
Arunachal Pradesh,2019,2,West Siang District,3393,15972
Arunachal Pradesh,2019,2,Kamle District,212,972
Arunachal Pradesh,2019,2,Upper Siang District,1372,2710
Arunachal Pradesh,2019,2,Kurung Kumey District,481,2171
Arunachal Pradesh,2019,2,Siang District,831,3209
Arunachal Pradesh,2019,2,Kra Daadi District,440,2639
Arunachal Pradesh,2019,2,Changlang District,6884,37725
Arunachal Pradesh,2019,2,Pakke Kessang District,211,1237
Arunachal Pradesh,2019,2,East Siang District,7319,34596
Arunachal Pradesh,2019,2,Upper Subansiri District,2355,9043
Arunachal Pradesh,2019,2,Tawang District,5908,32103
Arunachal Pradesh,2019,2,Namsai District,3914,18627
Arunachal Pradesh,2019,3,Lower Subansiri District,2928,42877
Arunachal Pradesh,2019,3,Tirap District,3099,49222
Arunachal Pradesh,2019,3,Papum Pare District,38845,582435
Arunachal Pradesh,2019,3,Anjaw District,1358,19509
Arunachal Pradesh,2019,3,Lower Siang District,1689,25736
Arunachal Pradesh,2019,3,Dibang Valley District,271,1436
Arunachal Pradesh,2019,3,West Kameng District,11186,260068
Arunachal Pradesh,2019,3,Shi Yomi District,239,158
Arunachal Pradesh,2019,3,East Kameng District,1304,19974
Arunachal Pradesh,2019,3,Lohit District,6421,112322
Arunachal Pradesh,2019,3,Lepa Rada District,1064,13695
Arunachal Pradesh,2019,3,Lower Dibang Valley District,3398,43057
Arunachal Pradesh,2019,3,Longding District,1634,46571
Arunachal Pradesh,2019,3,West Siang District,4101,64241
Arunachal Pradesh,2019,3,Kamle District,258,3686
Arunachal Pradesh,2019,3,Upper Siang District,1486,8960
Arunachal Pradesh,2019,3,Kurung Kumey District,572,8396
Arunachal Pradesh,2019,3,Siang District,948,13437
Arunachal Pradesh,2019,3,Kra Daadi District,524,11363
Arunachal Pradesh,2019,3,Changlang District,8145,139098
Arunachal Pradesh,2019,3,Pakke Kessang District,244,5099
Arunachal Pradesh,2019,3,East Siang District,8571,118071
Arunachal Pradesh,2019,3,Upper Subansiri District,2748,35114
Arunachal Pradesh,2019,3,Tawang District,6553,114907
Arunachal Pradesh,2019,3,Namsai District,4563,72268
Arunachal Pradesh,2019,4,Lower Subansiri District,3564,53396
Arunachal Pradesh,2019,4,Tirap District,3605,67097
Arunachal Pradesh,2019,4,Papum Pare District,44746,670934
Arunachal Pradesh,2019,4,Anjaw District,1564,23729
Arunachal Pradesh,2019,4,Lower Siang District,1921,28156
Arunachal Pradesh,2019,4,Dibang Valley District,289,1738
Arunachal Pradesh,2019,4,West Kameng District,12562,313584
Arunachal Pradesh,2019,4,Shi Yomi District,266,880
Arunachal Pradesh,2019,4,East Kameng District,1623,27850
Arunachal Pradesh,2019,4,Lohit District,7386,129353
Arunachal Pradesh,2019,4,Lepa Rada District,1263,20798
Arunachal Pradesh,2019,4,Lower Dibang Valley District,3944,50034
Arunachal Pradesh,2019,4,Longding District,1847,48945
Arunachal Pradesh,2019,4,West Siang District,4773,70790
Arunachal Pradesh,2019,4,Kamle District,323,5098
Arunachal Pradesh,2019,4,Upper Siang District,1804,26060
Arunachal Pradesh,2019,4,Kurung Kumey District,653,7904
Arunachal Pradesh,2019,4,Siang District,1131,19220
Arunachal Pradesh,2019,4,Kra Daadi District,603,13700
Arunachal Pradesh,2019,4,Changlang District,9662,152680
Arunachal Pradesh,2019,4,Pakke Kessang District,296,5981
Arunachal Pradesh,2019,4,East Siang District,9859,132534
Arunachal Pradesh,2019,4,Upper Subansiri District,3144,42354
Arunachal Pradesh,2019,4,Tawang District,7303,139898
Arunachal Pradesh,2019,4,Namsai District,5190,87627
Arunachal Pradesh,2020,1,Lower Subansiri District,4351,72887
Arunachal Pradesh,2020,1,Tirap District,4261,76554
Arunachal Pradesh,2020,1,Papum Pare District,51342,819599
Arunachal Pradesh,2020,1,Anjaw District,1747,25453
Arunachal Pradesh,2020,1,Lower Siang District,2201,35216
Arunachal Pradesh,2020,1,Dibang Valley District,320,2195
Arunachal Pradesh,2020,1,West Kameng District,13983,332479
Arunachal Pradesh,2020,1,Shi Yomi District,290,989
Arunachal Pradesh,2020,1,East Kameng District,1962,37103
Arunachal Pradesh,2020,1,Lohit District,8454,159158
Arunachal Pradesh,2020,1,Lepa Rada District,1532,28280
Arunachal Pradesh,2020,1,Lower Dibang Valley District,4650,71091
Arunachal Pradesh,2020,1,Longding District,2201,58817
Arunachal Pradesh,2020,1,West Siang District,5757,97255
Arunachal Pradesh,2020,1,Kamle District,373,7135
Arunachal Pradesh,2020,1,Upper Siang District,2143,37600
Arunachal Pradesh,2020,1,Kurung Kumey District,725,11471
Arunachal Pradesh,2020,1,Siang District,1390,24530
Arunachal Pradesh,2020,1,Kra Daadi District,701,16770
Arunachal Pradesh,2020,1,Changlang District,11262,201632
Arunachal Pradesh,2020,1,Pakke Kessang District,371,9758
Arunachal Pradesh,2020,1,East Siang District,11298,167166
Arunachal Pradesh,2020,1,Upper Subansiri District,3675,56522
Arunachal Pradesh,2020,1,Tawang District,8048,138728
Arunachal Pradesh,2020,1,Namsai District,6029,109933
Arunachal Pradesh,2020,2,Lower Subansiri District,5392,108893
Arunachal Pradesh,2020,2,Tirap District,5239,114770
Arunachal Pradesh,2020,2,Papum Pare District,59968,932769
Arunachal Pradesh,2020,2,Anjaw District,1961,34903
Arunachal Pradesh,2020,2,Lower Siang District,2644,48738
Arunachal Pradesh,2020,2,Dibang Valley District,367,4076
Arunachal Pradesh,2020,2,West Kameng District,15766,394250
Arunachal Pradesh,2020,2,Shi Yomi District,320,1597
Arunachal Pradesh,2020,2,East Kameng District,2506,53112
Arunachal Pradesh,2020,2,Lohit District,10154,219948
Arunachal Pradesh,2020,2,Lepa Rada District,1890,38098
Arunachal Pradesh,2020,2,Lower Dibang Valley District,5782,110670
Arunachal Pradesh,2020,2,Longding District,2751,86086
Arunachal Pradesh,2020,2,West Siang District,7239,147515
Arunachal Pradesh,2020,2,Kamle District,509,11566
Arunachal Pradesh,2020,2,Upper Siang District,2552,54123
Arunachal Pradesh,2020,2,Kurung Kumey District,834,16738
Arunachal Pradesh,2020,2,Siang District,1831,40101
Arunachal Pradesh,2020,2,Kra Daadi District,870,25480
Arunachal Pradesh,2020,2,Changlang District,14036,293705
Arunachal Pradesh,2020,2,Pakke Kessang District,438,13500
Arunachal Pradesh,2020,2,East Siang District,13601,235755
Arunachal Pradesh,2020,2,Upper Subansiri District,4465,80310
Arunachal Pradesh,2020,2,Tawang District,8993,170812
Arunachal Pradesh,2020,2,Namsai District,7426,149491
Arunachal Pradesh,2020,3,Lower Subansiri District,6456,117359
Arunachal Pradesh,2020,3,Tirap District,6119,125437
Arunachal Pradesh,2020,3,Papum Pare District,69419,1157730
Arunachal Pradesh,2020,3,Anjaw District,2226,42320
Arunachal Pradesh,2020,3,Lower Siang District,2983,51520
Arunachal Pradesh,2020,3,Dibang Valley District,411,4634
Arunachal Pradesh,2020,3,West Kameng District,17636,461190
Arunachal Pradesh,2020,3,Shi Yomi District,337,2788
Arunachal Pradesh,2020,3,East Kameng District,3169,63062
Arunachal Pradesh,2020,3,Lohit District,11755,264444
Arunachal Pradesh,2020,3,Lepa Rada District,2304,47233
Arunachal Pradesh,2020,3,Lower Dibang Valley District,6799,117752
Arunachal Pradesh,2020,3,Longding District,3277,91330
Arunachal Pradesh,2020,3,West Siang District,8623,158496
Arunachal Pradesh,2020,3,Kamle District,639,12196
Arunachal Pradesh,2020,3,Upper Siang District,3011,59246
Arunachal Pradesh,2020,3,Kurung Kumey District,1025,18583
Arunachal Pradesh,2020,3,Siang District,2225,42723
Arunachal Pradesh,2020,3,Kra Daadi District,1026,29126
Arunachal Pradesh,2020,3,Changlang District,16385,326045
Arunachal Pradesh,2020,3,Pakke Kessang District,508,11721
Arunachal Pradesh,2020,3,East Siang District,15921,302165
Arunachal Pradesh,2020,3,Upper Subansiri District,5295,106598
Arunachal Pradesh,2020,3,Tawang District,9944,224583
Arunachal Pradesh,2020,3,Namsai District,8553,165140
Arunachal Pradesh,2020,4,Lower Subansiri District,7388,124398
Arunachal Pradesh,2020,4,Tirap District,6805,134124
Arunachal Pradesh,2020,4,Papum Pare District,77936,1397025
Arunachal Pradesh,2020,4,Anjaw District,2485,61121
Arunachal Pradesh,2020,4,Lower Siang District,3320,54476
Arunachal Pradesh,2020,4,Dibang Valley District,444,7677
Arunachal Pradesh,2020,4,West Kameng District,19464,455337
Arunachal Pradesh,2020,4,Shi Yomi District,370,5847
Arunachal Pradesh,2020,4,East Kameng District,3638,62876
Arunachal Pradesh,2020,4,Lohit District,13126,285992
Arunachal Pradesh,2020,4,Lepa Rada District,2735,57036
Arunachal Pradesh,2020,4,Lower Dibang Valley District,7693,132469
Arunachal Pradesh,2020,4,Longding District,3753,87881
Arunachal Pradesh,2020,4,West Siang District,9911,180696
Arunachal Pradesh,2020,4,Kamle District,745,14866
Arunachal Pradesh,2020,4,Upper Siang District,3497,80140
Arunachal Pradesh,2020,4,Kurung Kumey District,1173,21168
Arunachal Pradesh,2020,4,Siang District,2635,48090
Arunachal Pradesh,2020,4,Kra Daadi District,1141,27924
Arunachal Pradesh,2020,4,Changlang District,18203,320708
Arunachal Pradesh,2020,4,Pakke Kessang District,593,11458
Arunachal Pradesh,2020,4,East Siang District,17822,349321
Arunachal Pradesh,2020,4,Upper Subansiri District,6069,125505
Arunachal Pradesh,2020,4,Tawang District,10909,249095
Arunachal Pradesh,2020,4,Namsai District,9437,177437
Arunachal Pradesh,2021,1,Lower Subansiri District,8044,136547
Arunachal Pradesh,2021,1,Tirap District,7376,136247
Arunachal Pradesh,2021,1,Papum Pare District,84715,1553363
Arunachal Pradesh,2021,1,Anjaw District,2660,55283
Arunachal Pradesh,2021,1,Lower Siang District,3594,61226
Arunachal Pradesh,2021,1,Dibang Valley District,478,9538
Arunachal Pradesh,2021,1,West Kameng District,21027,483047
Arunachal Pradesh,2021,1,Shi Yomi District,390,7228
Arunachal Pradesh,2021,1,East Kameng District,3990,69455
Arunachal Pradesh,2021,1,Lohit District,14231,295880
Arunachal Pradesh,2021,1,Lepa Rada District,3008,68424
Arunachal Pradesh,2021,1,Lower Dibang Valley District,8402,145425
Arunachal Pradesh,2021,1,Longding District,4117,92482
